"district","street_type","name"
"Голосіївський","Вулиця","Цілинна"
"Голосіївський","Вулиця","Ціолковського"
"Голосіївський","Провулок","Ціолковського"
"Подільський","Провулок","Цукровий"
"Шевченківський","Вулиця","Цулукідзе"
"Шевченківський","Вулиця","Цюрупинська"
"Святошинський","Вулиця","Чаадаєва Петра"
"Дніпровський","Вулиця","Чаадаєва Петра"
"Голосіївський","Вулиця","Чабанівська"
"Дарницький","Вулиця","Чавдар Єлизавети"
"Святошинський","Вулиця","Ча́йківська"
"Печерський","Вулиця","Чайкіної Лізи"
"Дарницький","Вулиця","Чайковського"
"Святошинський","Вулиця","Чалого Михайла"
"Шевченківський","Вулиця","Чапаєва"
"Дарницький","Вулиця","Чапаєва"
"Голосіївський","Шосе","Чапаєвське"
"Шевченківський","Вулиця","Чаплигіна"
"Шевченківський","Провулок","Чаплигіна"
"Печерський","Провулок","Чекістів"
"Дарницький","Вулиця","Челюскінців"
"Дніпровський","Вулиця","Челябінська"
"Солом'янський","Вулиця","Червона"
"Дарницький","Вулиця","Червона калина"
"Подільський","Площа","Червона Пресня"
"Солом'янський","Провулок","Червоний"
"Голосіївський","Вулиця","Червоноармійська"
"Шевченківський","Вулиця","Червоноармійська"
"Дарницький","Вулиця","Червоноармійська"
"Голосіївський","Провулок","Червоноармійський"
"Деснянський","Вулиця","Червоногвардійська"
"Дніпровський","Вулиця","Червоногвардійська"
"Деснянський","Провулок","Червоногвардійський"
"Дніпровський","Провулок","Червоногвардійський"
"Святошинський","Вулиця","Червонозаводська"
"Святошинський","Провулок","Червонозаводський"
"Голосіївський","Проспект","Червонозоряний"
"Солом'янський","Проспект","Червонозоряний"
"Солом'янський","Вулиця","Червонопартизанська"
"Подільський","Вулиця","Червонопільська"
"Голосіївський","Вулиця","Червонопрапорна"
"Голосіївський","Провулок","Червонопрапорний"
"Деснянський","Вулиця","Червоноткацька"
"Дніпровський","Вулиця","Червоноткацька"
"Оболонський","Вулиця","Червонофлотська"
"Голосіївський","Провулок","Черешневий"
"Шевченківський","Вулиця","Черкаська"
"Солом'янський","Вулиця","Чернишевського"
"Солом'янський","Вулиця","Чернівецька"
"Дарницький","Вулиця","Чернігівська"
"Дарницький","Провулок","Чернігівський"
"Шевченківський","Вулиця","Черняховського"
"Печерський","Вулиця","Чеська"
"Дарницький","Вулиця","Чехова"
"Дарницький","Провулок","Чехова 1-й"
"Дарницький","Провулок","Чехова 2-й"
"Шевченківський","Провулок","Чеховський"
"Подільський","Вулиця","Чигиринська"
"Подільський","Провулок","Чигиринський"
"Печерський","Вулиця","Чигоріна"
"Святошинський","Вулиця","Чистяківська"
"Святошинський","Провулок","Чистяківський"
"Дарницький","Вулиця","Чкалова"
"Солом'янський","Бульвар","Чоколівський"
"Святошинський","Вулиця","Чорнобильська"
"Святошинський","Провулок","Чорнобильський"
"Шевченківський","Вулиця","Чорновола В'ячеслава"
"Печерський","Вулиця","Чорногірська"
"Оболонський","Вулиця","Чорноморська"
"Солом'янський","Провулок","Чугуївський"
"Дніпровський","Вулиця","Чудновського"
"Солом'янський","Вулиця","Чумака Василя"
"Дніпровський","Вулиця","Шалетт Міста"
"Шевченківський","Вулиця","Шамрила Тимофія"
"Святошинський","Вулиця","Шаумяна"
"Святошинський","Провулок","Шаумяна"
"Оболонський","Вулиця","Шахтарська"
"Шевченківський","Вулиця","Шевцова Івана"
"Дарницький","Вулиця","Шевченка"
"Солом'янський","Вулиця","Шевченка"
"Деснянський","Вулиця","Шевченка"
"Солом'янський","Провулок","Шевченка"
"Шевченківський","Провулок","Шевченка Тараса"
"Шевченківський","Бульвар","Шевченка Тараса"
"Оболонський","Площа","Шевченка Тараса"
"Деснянський","Вулиця","Шелеста Петра"
"Солом'янський","Вулиця","Шепелєва Миколи"
"Святошинський","Вулиця","Шепетівська"
"Дніпровський","Вулиця","Шимановського Віталія"
"Голосіївський","Вулиця","Широка"
"Шевченківський","Провулок","Шишкінський"
"Голосіївський","Вулиця","Шкільна"
"Святошинський","Вулиця","Шкільна"
"Солом'янський","Вулиця","Шкільна"
"Дніпровський","Вулиця","Шліхтера Академіка"
"Дніпровський","Вулиця","Шляховиків"
"Шевченківський","Вулиця","Шмідта Отто"
"Печерський","Вулиця","Шовковична"
"Солом'янський","Вулиця","Шовкуненка"
"Деснянський","Вулиця","Шолом-Алейхема"
"Шевченківський","Вулиця","Шолуденка"
"Шевченківський","Вулиця","Шпака"
"Солом'янський","Вулиця","Шпильова"
"Подільський","Вулиця","Шполянська"
"Шевченківський","Вулиця","Шулявська"
"Дніпровський","Вулиця","Шумського Юрія"
"Солом'янський","Вулиця","Шутова Полковника"
"Голосіївський","Вулиця","Щаслива"
"Подільський","Вулиця","Щекавицька"
"Дніпровський","Вулиця","Щепкіна"
"Шевченківський","Вулиця","Щербакова"
"Шевченківський","Провулок","Щербакова"
"Голосіївський","Провулок","Щоглівський"
"Печерський","Вулиця","Щорса"
"Деснянський","Вулиця","Щорса"
"Печерський","Провулок","Щорса"
"Шевченківський","Вулиця","Щусєва"
"Шевченківський","Провулок","Щусєва"
"Голосіївський","Вулиця","Юлаєва Салавата"
"Святошинський","Вулиця","Юнацька"
"Оболонський","Вулиця","Юнкерова Миколи"
"Дніпровський","Вулиця","Юності"
"Святошинський","Вулиця","Юри Гната"
"Подільський","Вулиця","Юрківська"
"Голосіївський","Вулиця","Юровської Ольги"
"Солом'янський","Вулиця","Яблонської Тетяни"
"Подільський","Вулиця","Яблочкова"
"Подільський","Провулок","Яблочкова"
"Солом'янський","Вулиця","Яблунева"
"Солом'янський","Провулок","Яблуневий"
"Голосіївський","Вулиця","Ягідна"
"Голосіївський","Провулок","Ягідний"
"Печерський","Вулиця","Яготинська"
"Шевченківський","Вулиця","Якіра"
"Святошинський","Вулиця","Якуба Коласа"
"Голосіївський","Вулиця","Якубовського Маршала"
"Святошинський","Вулиця","Якутська"
"Дарницький","Вулиця","Ялинкова"
"Дарницький","Провулок","Ялинковий"
"Дарницький","Вулиця","Ялтинська"
"Голосіївський","Вулиця","Ямська"
"Голосіївський","Вулиця","Яна Василя"
"Солом'янський","Вулиця","Янгеля Академіка"
"Солом'янський","Вулиця","Янки Купали"
"Святошинський","Вулиця","Янтарна"
"Шевченківський","Вулиця","Ярмоли Віктора"
"Шевченківський","Вулиця","Ярославів Вал"
"Подільський","Вулиця","Ярославська"
"Подільський","Провулок","Ярославський"
"Печерський","Провулок","Ясеневий"
"Голосіївський","Провулок","Ясинуватський"
"Солом'янський","Вулиця","Яслинська"
"Солом'янський","Вулиця","Ясна"
"Солом'янський","Провулок","Ясний"
"Шевченківський","Вулиця","Ясногірська"
